date,month,event_type_1,event_type_2,snap_CA,snap_TX,snap_WI,Day_name,Week,Month,is_holiday,is_workingday
2015-04-24,4,Regular,Regular,0,0,0,Friday,17,4,0,1
2015-04-25,4,Regular,Regular,0,0,0,Saturday,17,4,0,0
2015-04-26,4,Regular,Regular,0,0,0,Sunday,17,4,0,0
2015-04-27,4,Regular,Regular,0,0,0,Monday,18,4,0,1
2015-04-28,4,Regular,Regular,0,0,0,Tuesday,18,4,0,1
2015-04-29,4,Regular,Regular,0,0,0,Wednesday,18,4,0,1
2015-04-30,4,Regular,Regular,0,0,0,Thursday,18,4,0,1
2015-05-01,5,Regular,Regular,1,1,0,Friday,18,5,0,1
2015-05-02,5,Regular,Regular,1,0,1,Saturday,18,5,0,0
2015-05-03,5,Regular,Regular,1,1,1,Sunday,18,5,0,0
2015-05-04,5,Regular,Regular,1,0,0,Monday,19,5,0,1
2015-05-05,5,Cultural,Regular,1,1,1,Tuesday,19,5,0,1
2015-05-06,5,Regular,Regular,1,1,1,Wednesday,19,5,0,1
2015-05-07,5,Regular,Regular,1,1,0,Thursday,19,5,0,1
2015-05-08,5,Regular,Regular,1,0,1,Friday,19,5,0,1
2015-05-09,5,Regular,Regular,1,1,1,Saturday,19,5,0,0
2015-05-10,5,Cultural,Regular,1,0,0,Sunday,19,5,0,0
2015-05-11,5,Regular,Regular,0,1,1,Monday,20,5,0,1
2015-05-12,5,Regular,Regular,0,1,1,Tuesday,20,5,0,1
2015-05-13,5,Regular,Regular,0,1,0,Wednesday,20,5,0,1
2015-05-14,5,Regular,Regular,0,0,1,Thursday,20,5,0,1
2015-05-15,5,Regular,Regular,0,1,1,Friday,20,5,0,1
2015-05-16,5,Regular,Regular,0,0,0,Saturday,20,5,0,0
2015-05-17,5,Regular,Regular,0,0,0,Sunday,20,5,0,0
2015-05-18,5,Regular,Regular,0,0,0,Monday,21,5,0,1
2015-05-19,5,Regular,Regular,0,0,0,Tuesday,21,5,0,1
2015-05-20,5,Regular,Regular,0,0,0,Wednesday,21,5,0,1
2015-05-21,5,Regular,Regular,0,0,0,Thursday,21,5,0,1
2015-05-22,5,Regular,Regular,0,0,0,Friday,21,5,0,1
2015-05-23,5,Regular,Regular,0,0,0,Saturday,21,5,0,0
2015-05-24,5,Regular,Regular,0,0,0,Sunday,21,5,0,0
2015-05-25,5,National,Regular,0,0,0,Monday,22,5,1,0
2015-05-26,5,Regular,Regular,0,0,0,Tuesday,22,5,0,1
2015-05-27,5,Regular,Regular,0,0,0,Wednesday,22,5,0,1
2015-05-28,5,Regular,Regular,0,0,0,Thursday,22,5,0,1
2015-05-29,5,Regular,Regular,0,0,0,Friday,22,5,0,1
2015-05-30,5,Regular,Regular,0,0,0,Saturday,22,5,0,0
2015-05-31,5,Regular,Regular,0,0,0,Sunday,22,5,0,0
2015-06-01,6,Regular,Regular,1,1,0,Monday,23,6,0,1
2015-06-02,6,Regular,Regular,1,0,1,Tuesday,23,6,0,1
2015-06-03,6,Regular,Regular,1,1,1,Wednesday,23,6,0,1
2015-06-04,6,Sporting,Regular,1,0,0,Thursday,23,6,0,1
2015-06-05,6,Regular,Regular,1,1,1,Friday,23,6,0,1
2015-06-06,6,Regular,Regular,1,1,1,Saturday,23,6,0,0
2015-06-07,6,Regular,Regular,1,1,0,Sunday,23,6,0,0
2015-06-08,6,Regular,Regular,1,0,1,Monday,24,6,0,1
2015-06-09,6,Regular,Regular,1,1,1,Tuesday,24,6,0,1
2015-06-10,6,Regular,Regular,1,0,0,Wednesday,24,6,0,1
2015-06-11,6,Regular,Regular,0,1,1,Thursday,24,6,0,1
2015-06-12,6,Regular,Regular,0,1,1,Friday,24,6,0,1
2015-06-13,6,Regular,Regular,0,1,0,Saturday,24,6,0,0
2015-06-14,6,Regular,Regular,0,0,1,Sunday,24,6,0,0
2015-06-15,6,Regular,Regular,0,1,1,Monday,25,6,0,1
2015-06-16,6,Sporting,Regular,0,0,0,Tuesday,25,6,0,1
2015-06-17,6,Regular,Regular,0,0,0,Wednesday,25,6,0,1
2015-06-18,6,Religious,Regular,0,0,0,Thursday,25,6,0,1
2015-06-19,6,Regular,Regular,0,0,0,Friday,25,6,0,1
2015-06-20,6,Regular,Regular,0,0,0,Saturday,25,6,0,0
2015-06-21,6,Cultural,Regular,0,0,0,Sunday,25,6,0,0
2015-06-22,6,Regular,Regular,0,0,0,Monday,26,6,0,1
2015-06-23,6,Regular,Regular,0,0,0,Tuesday,26,6,0,1
2015-06-24,6,Regular,Regular,0,0,0,Wednesday,26,6,0,1
2015-06-25,6,Regular,Regular,0,0,0,Thursday,26,6,0,1
2015-06-26,6,Regular,Regular,0,0,0,Friday,26,6,0,1
2015-06-27,6,Regular,Regular,0,0,0,Saturday,26,6,0,0
2015-06-28,6,Regular,Regular,0,0,0,Sunday,26,6,0,0
2015-06-29,6,Regular,Regular,0,0,0,Monday,27,6,0,1
2015-06-30,6,Regular,Regular,0,0,0,Tuesday,27,6,0,1
2015-07-01,7,Regular,Regular,1,1,0,Wednesday,27,7,0,1
2015-07-02,7,Regular,Regular,1,0,1,Thursday,27,7,0,1
2015-07-03,7,Regular,Regular,1,1,1,Friday,27,7,1,0
2015-07-04,7,National,Regular,1,0,0,Saturday,27,7,0,0
2015-07-05,7,Regular,Regular,1,1,1,Sunday,27,7,0,0
2015-07-06,7,Regular,Regular,1,1,1,Monday,28,7,0,1
2015-07-07,7,Regular,Regular,1,1,0,Tuesday,28,7,0,1
2015-07-08,7,Regular,Regular,1,0,1,Wednesday,28,7,0,1
2015-07-09,7,Regular,Regular,1,1,1,Thursday,28,7,0,1
2015-07-10,7,Regular,Regular,1,0,0,Friday,28,7,0,1
2015-07-11,7,Regular,Regular,0,1,1,Saturday,28,7,0,0
2015-07-12,7,Regular,Regular,0,1,1,Sunday,28,7,0,0
2015-07-13,7,Regular,Regular,0,1,0,Monday,29,7,0,1
2015-07-14,7,Regular,Regular,0,0,1,Tuesday,29,7,0,1
2015-07-15,7,Regular,Regular,0,1,1,Wednesday,29,7,0,1
2015-07-16,7,Regular,Regular,0,0,0,Thursday,29,7,0,1
2015-07-17,7,Regular,Regular,0,0,0,Friday,29,7,0,1
2015-07-18,7,Religious,Regular,0,0,0,Saturday,29,7,0,0
2015-07-19,7,Regular,Regular,0,0,0,Sunday,29,7,0,0
2015-07-20,7,Regular,Regular,0,0,0,Monday,30,7,0,1
2015-07-21,7,Regular,Regular,0,0,0,Tuesday,30,7,0,1
2015-07-22,7,Regular,Regular,0,0,0,Wednesday,30,7,0,1
2015-07-23,7,Regular,Regular,0,0,0,Thursday,30,7,0,1
2015-07-24,7,Regular,Regular,0,0,0,Friday,30,7,0,1
2015-07-25,7,Regular,Regular,0,0,0,Saturday,30,7,0,0
2015-07-26,7,Regular,Regular,0,0,0,Sunday,30,7,0,0
2015-07-27,7,Regular,Regular,0,0,0,Monday,31,7,0,1
2015-07-28,7,Regular,Regular,0,0,0,Tuesday,31,7,0,1
2015-07-29,7,Regular,Regular,0,0,0,Wednesday,31,7,0,1
2015-07-30,7,Regular,Regular,0,0,0,Thursday,31,7,0,1
2015-07-31,7,Regular,Regular,0,0,0,Friday,31,7,0,1
2015-08-01,8,Regular,Regular,1,1,0,Saturday,31,8,0,0
2015-08-02,8,Regular,Regular,1,0,1,Sunday,31,8,0,0
2015-08-03,8,Regular,Regular,1,1,1,Monday,32,8,0,1
2015-08-04,8,Regular,Regular,1,0,0,Tuesday,32,8,0,1
2015-08-05,8,Regular,Regular,1,1,1,Wednesday,32,8,0,1
2015-08-06,8,Regular,Regular,1,1,1,Thursday,32,8,0,1
2015-08-07,8,Regular,Regular,1,1,0,Friday,32,8,0,1
2015-08-08,8,Regular,Regular,1,0,1,Saturday,32,8,0,0
2015-08-09,8,Regular,Regular,1,1,1,Sunday,32,8,0,0
2015-08-10,8,Regular,Regular,1,0,0,Monday,33,8,0,1
2015-08-11,8,Regular,Regular,0,1,1,Tuesday,33,8,0,1
2015-08-12,8,Regular,Regular,0,1,1,Wednesday,33,8,0,1
2015-08-13,8,Regular,Regular,0,1,0,Thursday,33,8,0,1
2015-08-14,8,Regular,Regular,0,0,1,Friday,33,8,0,1
2015-08-15,8,Regular,Regular,0,1,1,Saturday,33,8,0,0
2015-08-16,8,Regular,Regular,0,0,0,Sunday,33,8,0,0
2015-08-17,8,Regular,Regular,0,0,0,Monday,34,8,0,1
2015-08-18,8,Regular,Regular,0,0,0,Tuesday,34,8,0,1
2015-08-19,8,Regular,Regular,0,0,0,Wednesday,34,8,0,1
2015-08-20,8,Regular,Regular,0,0,0,Thursday,34,8,0,1
2015-08-21,8,Regular,Regular,0,0,0,Friday,34,8,0,1
2015-08-22,8,Regular,Regular,0,0,0,Saturday,34,8,0,0
2015-08-23,8,Regular,Regular,0,0,0,Sunday,34,8,0,0
2015-08-24,8,Regular,Regular,0,0,0,Monday,35,8,0,1
2015-08-25,8,Regular,Regular,0,0,0,Tuesday,35,8,0,1
2015-08-26,8,Regular,Regular,0,0,0,Wednesday,35,8,0,1
2015-08-27,8,Regular,Regular,0,0,0,Thursday,35,8,0,1
2015-08-28,8,Regular,Regular,0,0,0,Friday,35,8,0,1
2015-08-29,8,Regular,Regular,0,0,0,Saturday,35,8,0,0
2015-08-30,8,Regular,Regular,0,0,0,Sunday,35,8,0,0
2015-08-31,8,Regular,Regular,0,0,0,Monday,36,8,0,1
2015-09-01,9,Regular,Regular,1,1,0,Tuesday,36,9,0,1
2015-09-02,9,Regular,Regular,1,0,1,Wednesday,36,9,0,1
2015-09-03,9,Regular,Regular,1,1,1,Thursday,36,9,0,1
2015-09-04,9,Regular,Regular,1,0,0,Friday,36,9,0,1
2015-09-05,9,Regular,Regular,1,1,1,Saturday,36,9,0,0
2015-09-06,9,Regular,Regular,1,1,1,Sunday,36,9,0,0
2015-09-07,9,National,Regular,1,1,0,Monday,37,9,1,0
2015-09-08,9,Regular,Regular,1,0,1,Tuesday,37,9,0,1
2015-09-09,9,Regular,Regular,1,1,1,Wednesday,37,9,0,1
2015-09-10,9,Regular,Regular,1,0,0,Thursday,37,9,0,1
2015-09-11,9,Regular,Regular,0,1,1,Friday,37,9,0,1
2015-09-12,9,Regular,Regular,0,1,1,Saturday,37,9,0,0
2015-09-13,9,Regular,Regular,0,1,0,Sunday,37,9,0,0
2015-09-14,9,Regular,Regular,0,0,1,Monday,38,9,0,1
2015-09-15,9,Regular,Regular,0,1,1,Tuesday,38,9,0,1
2015-09-16,9,Regular,Regular,0,0,0,Wednesday,38,9,0,1
2015-09-17,9,Regular,Regular,0,0,0,Thursday,38,9,0,1
2015-09-18,9,Regular,Regular,0,0,0,Friday,38,9,0,1
2015-09-19,9,Regular,Regular,0,0,0,Saturday,38,9,0,0
2015-09-20,9,Regular,Regular,0,0,0,Sunday,38,9,0,0
2015-09-21,9,Regular,Regular,0,0,0,Monday,39,9,0,1
2015-09-22,9,Regular,Regular,0,0,0,Tuesday,39,9,0,1
2015-09-23,9,Regular,Regular,0,0,0,Wednesday,39,9,0,1
2015-09-24,9,Religious,Regular,0,0,0,Thursday,39,9,0,1
2015-09-25,9,Regular,Regular,0,0,0,Friday,39,9,0,1
2015-09-26,9,Regular,Regular,0,0,0,Saturday,39,9,0,0
2015-09-27,9,Regular,Regular,0,0,0,Sunday,39,9,0,0
2015-09-28,9,Regular,Regular,0,0,0,Monday,40,9,0,1
2015-09-29,9,Regular,Regular,0,0,0,Tuesday,40,9,0,1
2015-09-30,9,Regular,Regular,0,0,0,Wednesday,40,9,0,1
2015-10-01,10,Regular,Regular,1,1,0,Thursday,40,10,0,1
2015-10-02,10,Regular,Regular,1,0,1,Friday,40,10,0,1
2015-10-03,10,Regular,Regular,1,1,1,Saturday,40,10,0,0
2015-10-04,10,Regular,Regular,1,0,0,Sunday,40,10,0,0
2015-10-05,10,Regular,Regular,1,1,1,Monday,41,10,0,1
2015-10-06,10,Regular,Regular,1,1,1,Tuesday,41,10,0,1
2015-10-07,10,Regular,Regular,1,1,0,Wednesday,41,10,0,1
2015-10-08,10,Regular,Regular,1,0,1,Thursday,41,10,0,1
2015-10-09,10,Regular,Regular,1,1,1,Friday,41,10,0,1
2015-10-10,10,Regular,Regular,1,0,0,Saturday,41,10,0,0
2015-10-11,10,Regular,Regular,0,1,1,Sunday,41,10,0,0
2015-10-12,10,National,Regular,0,1,1,Monday,42,10,1,0
2015-10-13,10,Regular,Regular,0,1,0,Tuesday,42,10,0,1
2015-10-14,10,Regular,Regular,0,0,1,Wednesday,42,10,0,1
2015-10-15,10,Regular,Regular,0,1,1,Thursday,42,10,0,1
2015-10-16,10,Regular,Regular,0,0,0,Friday,42,10,0,1
2015-10-17,10,Regular,Regular,0,0,0,Saturday,42,10,0,0
2015-10-18,10,Regular,Regular,0,0,0,Sunday,42,10,0,0
2015-10-19,10,Regular,Regular,0,0,0,Monday,43,10,0,1
2015-10-20,10,Regular,Regular,0,0,0,Tuesday,43,10,0,1
2015-10-21,10,Regular,Regular,0,0,0,Wednesday,43,10,0,1
2015-10-22,10,Regular,Regular,0,0,0,Thursday,43,10,0,1
2015-10-23,10,Regular,Regular,0,0,0,Friday,43,10,0,1
2015-10-24,10,Regular,Regular,0,0,0,Saturday,43,10,0,0
2015-10-25,10,Regular,Regular,0,0,0,Sunday,43,10,0,0
2015-10-26,10,Regular,Regular,0,0,0,Monday,44,10,0,1
2015-10-27,10,Regular,Regular,0,0,0,Tuesday,44,10,0,1
2015-10-28,10,Regular,Regular,0,0,0,Wednesday,44,10,0,1
2015-10-29,10,Regular,Regular,0,0,0,Thursday,44,10,0,1
2015-10-30,10,Regular,Regular,0,0,0,Friday,44,10,0,1
2015-10-31,10,Cultural,Regular,0,0,0,Saturday,44,10,0,0
2015-11-01,11,Regular,Regular,1,1,0,Sunday,44,11,0,0
2015-11-02,11,Regular,Regular,1,0,1,Monday,45,11,0,1
2015-11-03,11,Regular,Regular,1,1,1,Tuesday,45,11,0,1
2015-11-04,11,Regular,Regular,1,0,0,Wednesday,45,11,0,1
2015-11-05,11,Regular,Regular,1,1,1,Thursday,45,11,0,1
2015-11-06,11,Regular,Regular,1,1,1,Friday,45,11,0,1
2015-11-07,11,Regular,Regular,1,1,0,Saturday,45,11,0,0
2015-11-08,11,Regular,Regular,1,0,1,Sunday,45,11,0,0
2015-11-09,11,Regular,Regular,1,1,1,Monday,46,11,0,1
2015-11-10,11,Regular,Regular,1,0,0,Tuesday,46,11,0,1
2015-11-11,11,National,Regular,0,1,1,Wednesday,46,11,1,0
2015-11-12,11,Regular,Regular,0,1,1,Thursday,46,11,0,1
2015-11-13,11,Regular,Regular,0,1,0,Friday,46,11,0,1
2015-11-14,11,Regular,Regular,0,0,1,Saturday,46,11,0,0
2015-11-15,11,Regular,Regular,0,1,1,Sunday,46,11,0,0
2015-11-16,11,Regular,Regular,0,0,0,Monday,47,11,0,1
2015-11-17,11,Regular,Regular,0,0,0,Tuesday,47,11,0,1
2015-11-18,11,Regular,Regular,0,0,0,Wednesday,47,11,0,1
2015-11-19,11,Regular,Regular,0,0,0,Thursday,47,11,0,1
2015-11-20,11,Regular,Regular,0,0,0,Friday,47,11,0,1
2015-11-21,11,Regular,Regular,0,0,0,Saturday,47,11,0,0
2015-11-22,11,Regular,Regular,0,0,0,Sunday,47,11,0,0
2015-11-23,11,Regular,Regular,0,0,0,Monday,48,11,0,1
2015-11-24,11,Regular,Regular,0,0,0,Tuesday,48,11,0,1
2015-11-25,11,Regular,Regular,0,0,0,Wednesday,48,11,0,1
2015-11-26,11,National,Regular,0,0,0,Thursday,48,11,1,0
2015-11-27,11,Regular,Regular,0,0,0,Friday,48,11,0,1
2015-11-28,11,Regular,Regular,0,0,0,Saturday,48,11,0,0
2015-11-29,11,Regular,Regular,0,0,0,Sunday,48,11,0,0
2015-11-30,11,Regular,Regular,0,0,0,Monday,49,11,0,1
2015-12-01,12,Regular,Regular,1,1,0,Tuesday,49,12,0,1
2015-12-02,12,Regular,Regular,1,0,1,Wednesday,49,12,0,1
2015-12-03,12,Regular,Regular,1,1,1,Thursday,49,12,0,1
2015-12-04,12,Regular,Regular,1,0,0,Friday,49,12,0,1
2015-12-05,12,Regular,Regular,1,1,1,Saturday,49,12,0,0
2015-12-06,12,Regular,Regular,1,1,1,Sunday,49,12,0,0
2015-12-07,12,Regular,Regular,1,1,0,Monday,50,12,0,1
2015-12-08,12,Regular,Regular,1,0,1,Tuesday,50,12,0,1
2015-12-09,12,Regular,Regular,1,1,1,Wednesday,50,12,0,1
2015-12-10,12,Regular,Regular,1,0,0,Thursday,50,12,0,1
2015-12-11,12,Regular,Regular,0,1,1,Friday,50,12,0,1
2015-12-12,12,Regular,Regular,0,1,1,Saturday,50,12,0,0
2015-12-13,12,Regular,Regular,0,1,0,Sunday,50,12,0,0
2015-12-14,12,Religious,Regular,0,0,1,Monday,51,12,0,1
2015-12-15,12,Regular,Regular,0,1,1,Tuesday,51,12,0,1
2015-12-16,12,Regular,Regular,0,0,0,Wednesday,51,12,0,1
2015-12-17,12,Regular,Regular,0,0,0,Thursday,51,12,0,1
2015-12-18,12,Regular,Regular,0,0,0,Friday,51,12,0,1
2015-12-19,12,Regular,Regular,0,0,0,Saturday,51,12,0,0
2015-12-20,12,Regular,Regular,0,0,0,Sunday,51,12,0,0
2015-12-21,12,Regular,Regular,0,0,0,Monday,52,12,0,1
2015-12-22,12,Regular,Regular,0,0,0,Tuesday,52,12,0,1
2015-12-23,12,Regular,Regular,0,0,0,Wednesday,52,12,0,1
2015-12-24,12,Regular,Regular,0,0,0,Thursday,52,12,0,1
2015-12-25,12,National,Regular,0,0,0,Friday,52,12,1,0
2015-12-26,12,Regular,Regular,0,0,0,Saturday,52,12,0,0
2015-12-27,12,Regular,Regular,0,0,0,Sunday,52,12,0,0
2015-12-28,12,Regular,Regular,0,0,0,Monday,53,12,0,1
2015-12-29,12,Regular,Regular,0,0,0,Tuesday,53,12,0,1
2015-12-30,12,Regular,Regular,0,0,0,Wednesday,53,12,0,1
2015-12-31,12,Regular,Regular,0,0,0,Thursday,53,12,0,1
2016-01-01,1,National,Regular,1,1,0,Friday,53,1,1,0
2016-01-02,1,Regular,Regular,1,0,1,Saturday,53,1,0,0
2016-01-03,1,Regular,Regular,1,1,1,Sunday,53,1,0,0
2016-01-04,1,Regular,Regular,1,0,0,Monday,1,1,0,1
2016-01-05,1,Regular,Regular,1,1,1,Tuesday,1,1,0,1
2016-01-06,1,Regular,Regular,1,1,1,Wednesday,1,1,0,1
2016-01-07,1,Religious,Regular,1,1,0,Thursday,1,1,0,1
2016-01-08,1,Regular,Regular,1,0,1,Friday,1,1,0,1
2016-01-09,1,Regular,Regular,1,1,1,Saturday,1,1,0,0
2016-01-10,1,Regular,Regular,1,0,0,Sunday,1,1,0,0
2016-01-11,1,Regular,Regular,0,1,1,Monday,2,1,0,1
2016-01-12,1,Regular,Regular,0,1,1,Tuesday,2,1,0,1
2016-01-13,1,Regular,Regular,0,1,0,Wednesday,2,1,0,1
2016-01-14,1,Regular,Regular,0,0,1,Thursday,2,1,0,1
2016-01-15,1,Regular,Regular,0,1,1,Friday,2,1,0,1
2016-01-16,1,Regular,Regular,0,0,0,Saturday,2,1,0,0
2016-01-17,1,Regular,Regular,0,0,0,Sunday,2,1,0,0
2016-01-18,1,National,Regular,0,0,0,Monday,3,1,1,0
2016-01-19,1,Regular,Regular,0,0,0,Tuesday,3,1,0,1
2016-01-20,1,Regular,Regular,0,0,0,Wednesday,3,1,0,1
2016-01-21,1,Regular,Regular,0,0,0,Thursday,3,1,0,1
2016-01-22,1,Regular,Regular,0,0,0,Friday,3,1,0,1
2016-01-23,1,Regular,Regular,0,0,0,Saturday,3,1,0,0
2016-01-24,1,Regular,Regular,0,0,0,Sunday,3,1,0,0
2016-01-25,1,Regular,Regular,0,0,0,Monday,4,1,0,1
2016-01-26,1,Regular,Regular,0,0,0,Tuesday,4,1,0,1
2016-01-27,1,Regular,Regular,0,0,0,Wednesday,4,1,0,1
2016-01-28,1,Regular,Regular,0,0,0,Thursday,4,1,0,1
2016-01-29,1,Regular,Regular,0,0,0,Friday,4,1,0,1
2016-01-30,1,Regular,Regular,0,0,0,Saturday,4,1,0,0
2016-01-31,1,Regular,Regular,0,0,0,Sunday,4,1,0,0
2016-02-01,2,Regular,Regular,1,1,0,Monday,5,2,0,1
2016-02-02,2,Regular,Regular,1,0,1,Tuesday,5,2,0,1
2016-02-03,2,Regular,Regular,1,1,1,Wednesday,5,2,0,1
2016-02-04,2,Regular,Regular,1,0,0,Thursday,5,2,0,1
2016-02-05,2,Regular,Regular,1,1,1,Friday,5,2,0,1
2016-02-06,2,Regular,Regular,1,1,1,Saturday,5,2,0,0
2016-02-07,2,Sporting,Regular,1,1,0,Sunday,5,2,0,0
2016-02-08,2,Regular,Regular,1,0,1,Monday,6,2,0,1
2016-02-09,2,Regular,Regular,1,1,1,Tuesday,6,2,0,1
2016-02-10,2,Religious,Regular,1,0,0,Wednesday,6,2,0,1
2016-02-11,2,Regular,Regular,0,1,1,Thursday,6,2,0,1
2016-02-12,2,Regular,Regular,0,1,1,Friday,6,2,0,1
2016-02-13,2,Regular,Regular,0,1,0,Saturday,6,2,0,0
2016-02-14,2,Cultural,Regular,0,0,1,Sunday,6,2,0,0
2016-02-15,2,National,Regular,0,1,1,Monday,7,2,1,0
2016-02-16,2,Regular,Regular,0,0,0,Tuesday,7,2,0,1
2016-02-17,2,Religious,Regular,0,0,0,Wednesday,7,2,0,1
2016-02-18,2,Regular,Regular,0,0,0,Thursday,7,2,0,1
2016-02-19,2,Regular,Regular,0,0,0,Friday,7,2,0,1
2016-02-20,2,Regular,Regular,0,0,0,Saturday,7,2,0,0
2016-02-21,2,Regular,Regular,0,0,0,Sunday,7,2,0,0
2016-02-22,2,Regular,Regular,0,0,0,Monday,8,2,0,1
2016-02-23,2,Regular,Regular,0,0,0,Tuesday,8,2,0,1
2016-02-24,2,Regular,Regular,0,0,0,Wednesday,8,2,0,1
2016-02-25,2,Regular,Regular,0,0,0,Thursday,8,2,0,1
2016-02-26,2,Regular,Regular,0,0,0,Friday,8,2,0,1
2016-02-27,2,Regular,Regular,0,0,0,Saturday,8,2,0,0
2016-02-28,2,Regular,Regular,0,0,0,Sunday,8,2,0,0
2016-02-29,2,Regular,Regular,0,0,0,Monday,9,2,0,1
2016-03-01,3,Regular,Regular,1,1,0,Tuesday,9,3,0,1
2016-03-02,3,Regular,Regular,1,0,1,Wednesday,9,3,0,1
2016-03-03,3,Regular,Regular,1,1,1,Thursday,9,3,0,1
2016-03-04,3,Regular,Regular,1,0,0,Friday,9,3,0,1
2016-03-05,3,Regular,Regular,1,1,1,Saturday,9,3,0,0
2016-03-06,3,Regular,Regular,1,1,1,Sunday,9,3,0,0
2016-03-07,3,Regular,Regular,1,1,0,Monday,10,3,0,1
2016-03-08,3,Regular,Regular,1,0,1,Tuesday,10,3,0,1
2016-03-09,3,Regular,Regular,1,1,1,Wednesday,10,3,0,1
2016-03-10,3,Regular,Regular,1,0,0,Thursday,10,3,0,1
2016-03-11,3,Regular,Regular,0,1,1,Friday,10,3,0,1
2016-03-12,3,Regular,Regular,0,1,1,Saturday,10,3,0,0
2016-03-13,3,Regular,Regular,0,1,0,Sunday,10,3,0,0
2016-03-14,3,Regular,Regular,0,0,1,Monday,11,3,0,1
2016-03-15,3,Regular,Regular,0,1,1,Tuesday,11,3,0,1
2016-03-16,3,Regular,Regular,0,0,0,Wednesday,11,3,0,1
2016-03-17,3,Cultural,Regular,0,0,0,Thursday,11,3,0,1
2016-03-18,3,Regular,Regular,0,0,0,Friday,11,3,0,1
2016-03-19,3,Regular,Regular,0,0,0,Saturday,11,3,0,0
2016-03-20,3,Regular,Regular,0,0,0,Sunday,11,3,0,0
2016-03-21,3,Regular,Regular,0,0,0,Monday,12,3,0,1
2016-03-22,3,Regular,Regular,0,0,0,Tuesday,12,3,0,1
2016-03-23,3,Regular,Regular,0,0,0,Wednesday,12,3,0,1
2016-03-24,3,Religious,Regular,0,0,0,Thursday,12,3,0,1
2016-03-25,3,Regular,Regular,0,0,0,Friday,12,3,0,1
2016-03-26,3,Regular,Regular,0,0,0,Saturday,12,3,0,0
2016-03-27,3,Cultural,Regular,0,0,0,Sunday,12,3,0,0
2016-03-28,3,Regular,Regular,0,0,0,Monday,13,3,0,1
2016-03-29,3,Regular,Regular,0,0,0,Tuesday,13,3,0,1
2016-03-30,3,Regular,Regular,0,0,0,Wednesday,13,3,0,1
2016-03-31,3,Regular,Regular,0,0,0,Thursday,13,3,0,1
2016-04-01,4,Regular,Regular,1,1,0,Friday,13,4,0,1
2016-04-02,4,Regular,Regular,1,0,1,Saturday,13,4,0,0
2016-04-03,4,Regular,Regular,1,1,1,Sunday,13,4,0,0
2016-04-04,4,Regular,Regular,1,0,0,Monday,14,4,0,1
2016-04-05,4,Regular,Regular,1,1,1,Tuesday,14,4,0,1
2016-04-06,4,Regular,Regular,1,1,1,Wednesday,14,4,0,1
2016-04-07,4,Regular,Regular,1,1,0,Thursday,14,4,0,1
2016-04-08,4,Regular,Regular,1,0,1,Friday,14,4,0,1
2016-04-09,4,Regular,Regular,1,1,1,Saturday,14,4,0,0
2016-04-10,4,Regular,Regular,1,0,0,Sunday,14,4,0,0
2016-04-11,4,Regular,Regular,0,1,1,Monday,15,4,0,1
2016-04-12,4,Regular,Regular,0,1,1,Tuesday,15,4,0,1
2016-04-13,4,Regular,Regular,0,1,0,Wednesday,15,4,0,1
2016-04-14,4,Regular,Regular,0,0,1,Thursday,15,4,0,1
2016-04-15,4,Regular,Regular,0,1,1,Friday,15,4,0,1
2016-04-16,4,Regular,Regular,0,0,0,Saturday,15,4,0,0
2016-04-17,4,Regular,Regular,0,0,0,Sunday,15,4,0,0
2016-04-18,4,Regular,Regular,0,0,0,Monday,16,4,0,1
2016-04-19,4,Regular,Regular,0,0,0,Tuesday,16,4,0,1
2016-04-20,4,Regular,Regular,0,0,0,Wednesday,16,4,0,1
2016-04-21,4,Regular,Regular,0,0,0,Thursday,16,4,0,1
2016-04-22,4,Regular,Regular,0,0,0,Friday,16,4,0,1
2016-04-23,4,Regular,Regular,0,0,0,Saturday,16,4,0,0
2016-04-24,4,Regular,Regular,0,0,0,Sunday,16,4,0,0
2016-04-25,4,Regular,Regular,0,0,0,Monday,17,4,0,1
2016-04-26,4,Regular,Regular,0,0,0,Tuesday,17,4,0,1
2016-04-27,4,Regular,Regular,0,0,0,Wednesday,17,4,0,1
2016-04-28,4,Regular,Regular,0,0,0,Thursday,17,4,0,1
2016-04-29,4,Regular,Regular,0,0,0,Friday,17,4,0,1
2016-04-30,4,Religious,Regular,0,0,0,Saturday,17,4,0,0
2016-05-01,5,Religious,Regular,1,1,0,Sunday,17,5,0,0
2016-05-02,5,Regular,Regular,1,0,1,Monday,18,5,0,1
2016-05-03,5,Regular,Regular,1,1,1,Tuesday,18,5,0,1
2016-05-04,5,Regular,Regular,1,0,0,Wednesday,18,5,0,1
2016-05-05,5,Cultural,Regular,1,1,1,Thursday,18,5,0,1
2016-05-06,5,Regular,Regular,1,1,1,Friday,18,5,0,1
2016-05-07,5,Regular,Regular,1,1,0,Saturday,18,5,0,0
2016-05-08,5,Cultural,Regular,1,0,1,Sunday,18,5,0,0
2016-05-09,5,Regular,Regular,1,1,1,Monday,19,5,0,1
2016-05-10,5,Regular,Regular,1,0,0,Tuesday,19,5,0,1
2016-05-11,5,Regular,Regular,0,1,1,Wednesday,19,5,0,1
2016-05-12,5,Regular,Regular,0,1,1,Thursday,19,5,0,1
2016-05-13,5,Regular,Regular,0,1,0,Friday,19,5,0,1
2016-05-14,5,Regular,Regular,0,0,1,Saturday,19,5,0,0
