date,weekday,wday,month,year,d,event_type_1,event_type_2,snap_CA,snap_TX,snap_WI,FOODS,HOBBIES,HOUSEHOLD,days,Day_name,Week,Month,is_holiday,is_workingday
2013-06-24,Monday,3,6,2013,d_878,,,0,0,0,22707.0,3478.0,7933.0,d_878,Monday,26,6,0,1
2013-06-25,Tuesday,4,6,2013,d_879,,,0,0,0,21243.0,3256.0,7104.0,d_879,Tuesday,26,6,0,1
2013-06-26,Wednesday,5,6,2013,d_880,,,0,0,0,20832.0,3144.0,6380.0,d_880,Wednesday,26,6,0,1
2013-06-27,Thursday,6,6,2013,d_881,,,0,0,0,21410.0,3113.0,6934.0,d_881,Thursday,26,6,0,1
2013-06-28,Friday,7,6,2013,d_882,,,0,0,0,25490.0,3365.0,7898.0,d_882,Friday,26,6,0,1
2013-06-29,Saturday,1,6,2013,d_883,,,0,0,0,31071.0,4001.0,9877.0,d_883,Saturday,26,6,0,0
2013-06-30,Sunday,2,6,2013,d_884,,,0,0,0,30544.0,4326.0,9953.0,d_884,Sunday,26,6,0,0
2013-07-01,Monday,3,7,2013,d_885,,,1,1,0,26314.0,3728.0,8674.0,d_885,Monday,27,7,0,1
2013-07-02,Tuesday,4,7,2013,d_886,,,1,0,1,26303.0,3188.0,7751.0,d_886,Tuesday,27,7,0,1
2013-07-03,Wednesday,5,7,2013,d_887,,,1,1,1,31602.0,3946.0,8451.0,d_887,Wednesday,27,7,0,1
2013-07-04,Thursday,6,7,2013,d_888,National,,1,0,0,27106.0,2883.0,6794.0,d_888,Thursday,27,7,1,0
2013-07-05,Friday,7,7,2013,d_889,,,1,1,1,28648.0,3578.0,8581.0,d_889,Friday,27,7,0,1
2013-07-06,Saturday,1,7,2013,d_890,,,1,1,1,28951.0,3777.0,9104.0,d_890,Saturday,27,7,0,0
2013-07-07,Sunday,2,7,2013,d_891,,,1,1,0,31319.0,3548.0,9757.0,d_891,Sunday,27,7,0,0
2013-07-08,Monday,3,7,2013,d_892,,,1,0,1,26562.0,3044.0,7854.0,d_892,Monday,28,7,0,1
2013-07-09,Tuesday,4,7,2013,d_893,Religious,,1,1,1,27131.0,2704.0,7418.0,d_893,Tuesday,28,7,0,1
2013-07-10,Wednesday,5,7,2013,d_894,,,1,0,0,24293.0,3000.0,7286.0,d_894,Wednesday,28,7,0,1
2013-07-11,Thursday,6,7,2013,d_895,,,0,1,1,25863.0,3051.0,7447.0,d_895,Thursday,28,7,0,1
2013-07-12,Friday,7,7,2013,d_896,,,0,1,1,28372.0,3532.0,9375.0,d_896,Friday,28,7,0,1
2013-07-13,Saturday,1,7,2013,d_897,,,0,1,0,30521.0,3675.0,10989.0,d_897,Saturday,28,7,0,0
2013-07-14,Sunday,2,7,2013,d_898,,,0,0,1,32337.0,3634.0,10701.0,d_898,Sunday,28,7,0,0
2013-07-15,Monday,3,7,2013,d_899,,,0,1,1,26504.0,3079.0,8041.0,d_899,Monday,29,7,0,1
2013-07-16,Tuesday,4,7,2013,d_900,,,0,0,0,22897.0,3257.0,7783.0,d_900,Tuesday,29,7,0,1
2013-07-17,Wednesday,5,7,2013,d_901,,,0,0,0,22318.0,3044.0,7105.0,d_901,Wednesday,29,7,0,1
2013-07-18,Thursday,6,7,2013,d_902,,,0,0,0,23872.0,3013.0,7036.0,d_902,Thursday,29,7,0,1
2013-07-19,Friday,7,7,2013,d_903,,,0,0,0,24589.0,3375.0,8230.0,d_903,Friday,29,7,0,1
2013-07-20,Saturday,1,7,2013,d_904,,,0,0,0,27666.0,4373.0,9488.0,d_904,Saturday,29,7,0,0
2013-07-21,Sunday,2,7,2013,d_905,,,0,0,0,28334.0,3823.0,9882.0,d_905,Sunday,29,7,0,0
2013-07-22,Monday,3,7,2013,d_906,,,0,0,0,22238.0,2834.0,7131.0,d_906,Monday,30,7,0,1
2013-07-23,Tuesday,4,7,2013,d_907,,,0,0,0,21349.0,3101.0,6854.0,d_907,Tuesday,30,7,0,1
2013-07-24,Wednesday,5,7,2013,d_908,,,0,0,0,20791.0,2835.0,7842.0,d_908,Wednesday,30,7,0,1
2013-07-25,Thursday,6,7,2013,d_909,,,0,0,0,21528.0,3066.0,7222.0,d_909,Thursday,30,7,0,1
2013-07-26,Friday,7,7,2013,d_910,,,0,0,0,24752.0,3465.0,8626.0,d_910,Friday,30,7,0,1
2013-07-27,Saturday,1,7,2013,d_911,,,0,0,0,27739.0,3812.0,10121.0,d_911,Saturday,30,7,0,0
2013-07-28,Sunday,2,7,2013,d_912,,,0,0,0,27807.0,3508.0,9165.0,d_912,Sunday,30,7,0,0
2013-07-29,Monday,3,7,2013,d_913,,,0,0,0,21587.0,3064.0,7112.0,d_913,Monday,31,7,0,1
2013-07-30,Tuesday,4,7,2013,d_914,,,0,0,0,20370.0,2992.0,6800.0,d_914,Tuesday,31,7,0,1
2013-07-31,Wednesday,5,7,2013,d_915,,,0,0,0,20925.0,3214.0,7116.0,d_915,Wednesday,31,7,0,1
2013-08-01,Thursday,6,8,2013,d_916,,,1,1,0,25116.0,3540.0,8653.0,d_916,Thursday,31,8,0,1
2013-08-02,Friday,7,8,2013,d_917,,,1,0,1,28261.0,4131.0,9271.0,d_917,Friday,31,8,0,1
2013-08-03,Saturday,1,8,2013,d_918,,,1,1,1,32470.0,4312.0,10323.0,d_918,Saturday,31,8,0,0
2013-08-04,Sunday,2,8,2013,d_919,,,1,0,0,30305.0,3708.0,10426.0,d_919,Sunday,31,8,0,0
2013-08-05,Monday,3,8,2013,d_920,,,1,1,1,27486.0,3546.0,8117.0,d_920,Monday,32,8,0,1
2013-08-06,Tuesday,4,8,2013,d_921,,,1,1,1,26383.0,3079.0,7232.0,d_921,Tuesday,32,8,0,1
2013-08-07,Wednesday,5,8,2013,d_922,,,1,1,0,25500.0,2610.0,6969.0,d_922,Wednesday,32,8,0,1
2013-08-08,Thursday,6,8,2013,d_923,Religious,,1,0,1,24957.0,2796.0,7133.0,d_923,Thursday,32,8,0,1
2013-08-09,Friday,7,8,2013,d_924,,,1,1,1,28796.0,3280.0,8623.0,d_924,Friday,32,8,0,1
2013-08-10,Saturday,1,8,2013,d_925,,,1,0,0,30667.0,3716.0,10529.0,d_925,Saturday,32,8,0,0
2013-08-11,Sunday,2,8,2013,d_926,,,0,1,1,33862.0,3458.0,10200.0,d_926,Sunday,32,8,0,0
2013-08-12,Monday,3,8,2013,d_927,,,0,1,1,27951.0,3123.0,7679.0,d_927,Monday,33,8,0,1
2013-08-13,Tuesday,4,8,2013,d_928,,,0,1,0,25096.0,2873.0,7175.0,d_928,Tuesday,33,8,0,1
2013-08-14,Wednesday,5,8,2013,d_929,,,0,0,1,24005.0,2961.0,6766.0,d_929,Wednesday,33,8,0,1
2013-08-15,Thursday,6,8,2013,d_930,,,0,1,1,26910.0,2904.0,7829.0,d_930,Thursday,33,8,0,1
2013-08-16,Friday,7,8,2013,d_931,,,0,0,0,26324.0,3361.0,8340.0,d_931,Friday,33,8,0,1
2013-08-17,Saturday,1,8,2013,d_932,,,0,0,0,30301.0,3931.0,10199.0,d_932,Saturday,33,8,0,0
2013-08-18,Sunday,2,8,2013,d_933,,,0,0,0,30396.0,3629.0,10869.0,d_933,Sunday,33,8,0,0
2013-08-19,Monday,3,8,2013,d_934,,,0,0,0,24274.0,2867.0,8096.0,d_934,Monday,34,8,0,1
2013-08-20,Tuesday,4,8,2013,d_935,,,0,0,0,21256.0,2934.0,7435.0,d_935,Tuesday,34,8,0,1
2013-08-21,Wednesday,5,8,2013,d_936,,,0,0,0,22326.0,3130.0,7177.0,d_936,Wednesday,34,8,0,1
2013-08-22,Thursday,6,8,2013,d_937,,,0,0,0,21472.0,2861.0,7460.0,d_937,Thursday,34,8,0,1
2013-08-23,Friday,7,8,2013,d_938,,,0,0,0,25269.0,3566.0,8278.0,d_938,Friday,34,8,0,1
2013-08-24,Saturday,1,8,2013,d_939,,,0,0,0,30500.0,3850.0,10486.0,d_939,Saturday,34,8,0,0
2013-08-25,Sunday,2,8,2013,d_940,,,0,0,0,33880.0,4035.0,10662.0,d_940,Sunday,34,8,0,0
2013-08-26,Monday,3,8,2013,d_941,,,0,0,0,23550.0,2758.0,7892.0,d_941,Monday,35,8,0,1
2013-08-27,Tuesday,4,8,2013,d_942,,,0,0,0,22994.0,2823.0,7146.0,d_942,Tuesday,35,8,0,1
2013-08-28,Wednesday,5,8,2013,d_943,,,0,0,0,22293.0,3110.0,7053.0,d_943,Wednesday,35,8,0,1
2013-08-29,Thursday,6,8,2013,d_944,,,0,0,0,22012.0,2809.0,6889.0,d_944,Thursday,35,8,0,1
2013-08-30,Friday,7,8,2013,d_945,,,0,0,0,28387.0,3753.0,9481.0,d_945,Friday,35,8,0,1
2013-08-31,Saturday,1,8,2013,d_946,,,0,0,0,32728.0,4115.0,11129.0,d_946,Saturday,35,8,0,0
2013-09-01,Sunday,2,9,2013,d_947,,,1,1,0,32305.0,2676.0,9760.0,d_947,Sunday,35,9,0,0
2013-09-02,Monday,3,9,2013,d_948,National,,1,0,1,34391.0,2580.0,10101.0,d_948,Monday,36,9,1,0
2013-09-03,Tuesday,4,9,2013,d_949,,,1,1,1,27725.0,2105.0,7969.0,d_949,Tuesday,36,9,0,1
2013-09-04,Wednesday,5,9,2013,d_950,,,1,0,0,24197.0,1955.0,7176.0,d_950,Wednesday,36,9,0,1
2013-09-05,Thursday,6,9,2013,d_951,,,1,1,1,26048.0,2087.0,7290.0,d_951,Thursday,36,9,0,1
2013-09-06,Friday,7,9,2013,d_952,,,1,1,1,28227.0,2339.0,8118.0,d_952,Friday,36,9,0,1
2013-09-07,Saturday,1,9,2013,d_953,,,1,1,0,34533.0,2625.0,10442.0,d_953,Saturday,36,9,0,0
2013-09-08,Sunday,2,9,2013,d_954,,,1,0,1,37186.0,4095.0,10459.0,d_954,Sunday,36,9,0,0
2013-09-09,Monday,3,9,2013,d_955,,,1,1,1,29345.0,2817.0,7603.0,d_955,Monday,37,9,0,1
2013-09-10,Tuesday,4,9,2013,d_956,,,1,0,0,24918.0,2675.0,7070.0,d_956,Tuesday,37,9,0,1
2013-09-11,Wednesday,5,9,2013,d_957,,,0,1,1,26313.0,2859.0,7023.0,d_957,Wednesday,37,9,0,1
2013-09-12,Thursday,6,9,2013,d_958,,,0,1,1,26569.0,3028.0,7170.0,d_958,Thursday,37,9,0,1
2013-09-13,Friday,7,9,2013,d_959,,,0,1,0,28463.0,3949.0,8559.0,d_959,Friday,37,9,0,1
2013-09-14,Saturday,1,9,2013,d_960,,,0,0,1,34404.0,4049.0,10713.0,d_960,Saturday,37,9,0,0
2013-09-15,Sunday,2,9,2013,d_961,,,0,1,1,35849.0,4047.0,11074.0,d_961,Sunday,37,9,0,0
2013-09-16,Monday,3,9,2013,d_962,,,0,0,0,25785.0,2946.0,8044.0,d_962,Monday,38,9,0,1
2013-09-17,Tuesday,4,9,2013,d_963,,,0,0,0,22579.0,2937.0,7055.0,d_963,Tuesday,38,9,0,1
2013-09-18,Wednesday,5,9,2013,d_964,,,0,0,0,21622.0,2764.0,6895.0,d_964,Wednesday,38,9,0,1
2013-09-19,Thursday,6,9,2013,d_965,,,0,0,0,20877.0,2713.0,7233.0,d_965,Thursday,38,9,0,1
2013-09-20,Friday,7,9,2013,d_966,,,0,0,0,23911.0,3495.0,8875.0,d_966,Friday,38,9,0,1
2013-09-21,Saturday,1,9,2013,d_967,,,0,0,0,30161.0,4349.0,11491.0,d_967,Saturday,38,9,0,0
2013-09-22,Sunday,2,9,2013,d_968,,,0,0,0,31063.0,3972.0,11175.0,d_968,Sunday,38,9,0,0
2013-09-23,Monday,3,9,2013,d_969,,,0,0,0,22380.0,3243.0,7161.0,d_969,Monday,39,9,0,1
2013-09-24,Tuesday,4,9,2013,d_970,,,0,0,0,21241.0,3077.0,6746.0,d_970,Tuesday,39,9,0,1
2013-09-25,Wednesday,5,9,2013,d_971,,,0,0,0,20242.0,2947.0,6770.0,d_971,Wednesday,39,9,0,1
2013-09-26,Thursday,6,9,2013,d_972,,,0,0,0,20733.0,2926.0,6989.0,d_972,Thursday,39,9,0,1
2013-09-27,Friday,7,9,2013,d_973,,,0,0,0,23512.0,3538.0,8452.0,d_973,Friday,39,9,0,1
2013-09-28,Saturday,1,9,2013,d_974,,,0,0,0,29453.0,4511.0,10477.0,d_974,Saturday,39,9,0,0
2013-09-29,Sunday,2,9,2013,d_975,,,0,0,0,29944.0,4012.0,10440.0,d_975,Sunday,39,9,0,0
2013-09-30,Monday,3,9,2013,d_976,,,0,0,0,21646.0,3334.0,7913.0,d_976,Monday,40,9,0,1
2013-10-01,Tuesday,4,10,2013,d_977,,,1,1,0,23793.0,3685.0,9252.0,d_977,Tuesday,40,10,0,1
2013-10-02,Wednesday,5,10,2013,d_978,,,1,0,1,22848.0,3446.0,7606.0,d_978,Wednesday,40,10,0,1
2013-10-03,Thursday,6,10,2013,d_979,,,1,1,1,25012.0,3750.0,8453.0,d_979,Thursday,40,10,0,1
2013-10-04,Friday,7,10,2013,d_980,,,1,0,0,24442.0,3907.0,8985.0,d_980,Friday,40,10,0,1
2013-10-05,Saturday,1,10,2013,d_981,,,1,1,1,33455.0,4104.0,11218.0,d_981,Saturday,40,10,0,0
2013-10-06,Sunday,2,10,2013,d_982,,,1,1,1,34435.0,4096.0,11357.0,d_982,Sunday,40,10,0,0
2013-10-07,Monday,3,10,2013,d_983,,,1,1,0,25777.0,3262.0,7964.0,d_983,Monday,41,10,0,1
2013-10-08,Tuesday,4,10,2013,d_984,,,1,0,1,24139.0,3310.0,7095.0,d_984,Tuesday,41,10,0,1
2013-10-09,Wednesday,5,10,2013,d_985,,,1,1,1,24914.0,3023.0,6809.0,d_985,Wednesday,41,10,0,1
2013-10-10,Thursday,6,10,2013,d_986,,,1,0,0,23807.0,3358.0,6854.0,d_986,Thursday,41,10,0,1
2013-10-11,Friday,7,10,2013,d_987,,,0,1,1,26630.0,3492.0,7971.0,d_987,Friday,41,10,0,1
2013-10-12,Saturday,1,10,2013,d_988,,,0,1,1,31913.0,4455.0,10213.0,d_988,Saturday,41,10,0,0
2013-10-13,Sunday,2,10,2013,d_989,,,0,1,0,31863.0,4164.0,10316.0,d_989,Sunday,41,10,0,0
2013-10-14,Monday,3,10,2013,d_990,National,,0,0,1,25771.0,3472.0,7593.0,d_990,Monday,42,10,1,0
2013-10-15,Tuesday,4,10,2013,d_991,Religious,,0,1,1,23735.0,2892.0,6586.0,d_991,Tuesday,42,10,0,1
2013-10-16,Wednesday,5,10,2013,d_992,,,0,0,0,22082.0,3262.0,7333.0,d_992,Wednesday,42,10,0,1
2013-10-17,Thursday,6,10,2013,d_993,,,0,0,0,21028.0,3152.0,6358.0,d_993,Thursday,42,10,0,1
2013-10-18,Friday,7,10,2013,d_994,,,0,0,0,22782.0,3756.0,7799.0,d_994,Friday,42,10,0,1
2013-10-19,Saturday,1,10,2013,d_995,,,0,0,0,27938.0,4242.0,9863.0,d_995,Saturday,42,10,0,0
2013-10-20,Sunday,2,10,2013,d_996,,,0,0,0,29137.0,4211.0,10004.0,d_996,Sunday,42,10,0,0
2013-10-21,Monday,3,10,2013,d_997,,,0,0,0,21483.0,3059.0,7317.0,d_997,Monday,43,10,0,1
2013-10-22,Tuesday,4,10,2013,d_998,,,0,0,0,19129.0,3236.0,6592.0,d_998,Tuesday,43,10,0,1
2013-10-23,Wednesday,5,10,2013,d_999,,,0,0,0,19365.0,3572.0,6588.0,d_999,Wednesday,43,10,0,1
2013-10-24,Thursday,6,10,2013,d_1000,,,0,0,0,19276.0,3235.0,6749.0,d_1000,Thursday,43,10,0,1
2013-10-25,Friday,7,10,2013,d_1001,,,0,0,0,22628.0,3476.0,7773.0,d_1001,Friday,43,10,0,1
2013-10-26,Saturday,1,10,2013,d_1002,,,0,0,0,27956.0,4571.0,9927.0,d_1002,Saturday,43,10,0,0
2013-10-27,Sunday,2,10,2013,d_1003,,,0,0,0,26978.0,4066.0,9621.0,d_1003,Sunday,43,10,0,0
2013-10-28,Monday,3,10,2013,d_1004,,,0,0,0,21653.0,3273.0,7132.0,d_1004,Monday,44,10,0,1
2013-10-29,Tuesday,4,10,2013,d_1005,,,0,0,0,19904.0,3198.0,6427.0,d_1005,Tuesday,44,10,0,1
2013-10-30,Wednesday,5,10,2013,d_1006,,,0,0,0,21171.0,3394.0,6571.0,d_1006,Wednesday,44,10,0,1
2013-10-31,Thursday,6,10,2013,d_1007,Cultural,,0,0,0,18964.0,2588.0,5482.0,d_1007,Thursday,44,10,0,1
2013-11-01,Friday,7,11,2013,d_1008,,,1,1,0,25460.0,4337.0,9930.0,d_1008,Friday,44,11,0,1
2013-11-02,Saturday,1,11,2013,d_1009,,,1,0,1,31225.0,4350.0,11518.0,d_1009,Saturday,44,11,0,0
2013-11-03,Sunday,2,11,2013,d_1010,,,1,1,1,33754.0,4429.0,10190.0,d_1010,Sunday,44,11,0,0
2013-11-04,Monday,3,11,2013,d_1011,,,1,0,0,22912.0,3014.0,7046.0,d_1011,Monday,45,11,0,1
2013-11-05,Tuesday,4,11,2013,d_1012,,,1,1,1,24026.0,3178.0,6883.0,d_1012,Tuesday,45,11,0,1
2013-11-06,Wednesday,5,11,2013,d_1013,,,1,1,1,23798.0,2982.0,6250.0,d_1013,Wednesday,45,11,0,1
2013-11-07,Thursday,6,11,2013,d_1014,,,1,1,0,22136.0,3250.0,6567.0,d_1014,Thursday,45,11,0,1
2013-11-08,Friday,7,11,2013,d_1015,,,1,0,1,24859.0,3208.0,7393.0,d_1015,Friday,45,11,0,1
2013-11-09,Saturday,1,11,2013,d_1016,,,1,1,1,31660.0,4227.0,9830.0,d_1016,Saturday,45,11,0,0
2013-11-10,Sunday,2,11,2013,d_1017,,,1,0,0,29899.0,4065.0,9941.0,d_1017,Sunday,45,11,0,0
2013-11-11,Monday,3,11,2013,d_1018,National,,0,1,1,26128.0,3202.0,7066.0,d_1018,Monday,46,11,1,0
2013-11-12,Tuesday,4,11,2013,d_1019,,,0,1,1,23272.0,3063.0,5940.0,d_1019,Tuesday,46,11,0,1
2013-11-13,Wednesday,5,11,2013,d_1020,,,0,1,0,20371.0,3034.0,5850.0,d_1020,Wednesday,46,11,0,1
2013-11-14,Thursday,6,11,2013,d_1021,,,0,0,1,20322.0,3325.0,5821.0,d_1021,Thursday,46,11,0,1
2013-11-15,Friday,7,11,2013,d_1022,,,0,1,1,24493.0,3898.0,7384.0,d_1022,Friday,46,11,0,1
2013-11-16,Saturday,1,11,2013,d_1023,,,0,0,0,29763.0,4446.0,10378.0,d_1023,Saturday,46,11,0,0
2013-11-17,Sunday,2,11,2013,d_1024,,,0,0,0,28723.0,3969.0,9897.0,d_1024,Sunday,46,11,0,0
2013-11-18,Monday,3,11,2013,d_1025,,,0,0,0,21947.0,3286.0,6877.0,d_1025,Monday,47,11,0,1
2013-11-19,Tuesday,4,11,2013,d_1026,,,0,0,0,19297.0,3277.0,5948.0,d_1026,Tuesday,47,11,0,1
2013-11-20,Wednesday,5,11,2013,d_1027,,,0,0,0,18414.0,3296.0,6205.0,d_1027,Wednesday,47,11,0,1
2013-11-21,Thursday,6,11,2013,d_1028,,,0,0,0,19361.0,3052.0,6286.0,d_1028,Thursday,47,11,0,1
2013-11-22,Friday,7,11,2013,d_1029,,,0,0,0,21528.0,3742.0,7593.0,d_1029,Friday,47,11,0,1
2013-11-23,Saturday,1,11,2013,d_1030,,,0,0,0,26150.0,4127.0,9770.0,d_1030,Saturday,47,11,0,0
2013-11-24,Sunday,2,11,2013,d_1031,,,0,0,0,24928.0,4243.0,9275.0,d_1031,Sunday,47,11,0,0
2013-11-25,Monday,3,11,2013,d_1032,,,0,0,0,19210.0,3205.0,6230.0,d_1032,Monday,48,11,0,1
2013-11-26,Tuesday,4,11,2013,d_1033,,,0,0,0,21251.0,3347.0,6695.0,d_1033,Tuesday,48,11,0,1
2013-11-27,Wednesday,5,11,2013,d_1034,,,0,0,0,25127.0,3593.0,7419.0,d_1034,Wednesday,48,11,0,1
2013-11-28,Thursday,6,11,2013,d_1035,National,,0,0,0,14419.0,1424.0,3996.0,d_1035,Thursday,48,11,1,0
2013-11-29,Friday,7,11,2013,d_1036,,,0,0,0,15937.0,2704.0,7432.0,d_1036,Friday,48,11,0,1
2013-11-30,Saturday,1,11,2013,d_1037,,,0,0,0,19287.0,3604.0,8655.0,d_1037,Saturday,48,11,0,0
2013-12-01,Sunday,2,12,2013,d_1038,,,1,1,0,25392.0,3921.0,8874.0,d_1038,Sunday,48,12,0,0
2013-12-02,Monday,3,12,2013,d_1039,,,1,0,1,26047.0,3645.0,7395.0,d_1039,Monday,49,12,0,1
2013-12-03,Tuesday,4,12,2013,d_1040,,,1,1,1,26438.0,3934.0,7652.0,d_1040,Tuesday,49,12,0,1
2013-12-04,Wednesday,5,12,2013,d_1041,,,1,0,0,21925.0,3426.0,6168.0,d_1041,Wednesday,49,12,0,1
2013-12-05,Thursday,6,12,2013,d_1042,Religious,,1,1,1,24432.0,3590.0,7129.0,d_1042,Thursday,49,12,0,1
2013-12-06,Friday,7,12,2013,d_1043,,,1,1,1,25910.0,3667.0,7322.0,d_1043,Friday,49,12,0,1
2013-12-07,Saturday,1,12,2013,d_1044,,,1,1,0,31504.0,4133.0,8813.0,d_1044,Saturday,49,12,0,0
2013-12-08,Sunday,2,12,2013,d_1045,,,1,0,1,28556.0,3666.0,8202.0,d_1045,Sunday,49,12,0,0
2013-12-09,Monday,3,12,2013,d_1046,,,1,1,1,24558.0,3092.0,6003.0,d_1046,Monday,50,12,0,1
2013-12-10,Tuesday,4,12,2013,d_1047,,,1,0,0,22078.0,3288.0,6056.0,d_1047,Tuesday,50,12,0,1
2013-12-11,Wednesday,5,12,2013,d_1048,,,0,1,1,22275.0,2877.0,5759.0,d_1048,Wednesday,50,12,0,1
2013-12-12,Thursday,6,12,2013,d_1049,,,0,1,1,22776.0,3284.0,5609.0,d_1049,Thursday,50,12,0,1
2013-12-13,Friday,7,12,2013,d_1050,,,0,1,0,25283.0,3881.0,6999.0,d_1050,Friday,50,12,0,1
2013-12-14,Saturday,1,12,2013,d_1051,,,0,0,1,28481.0,4114.0,8933.0,d_1051,Saturday,50,12,0,0
2013-12-15,Sunday,2,12,2013,d_1052,,,0,1,1,30129.0,3673.0,9295.0,d_1052,Sunday,50,12,0,0
2013-12-16,Monday,3,12,2013,d_1053,,,0,0,0,22834.0,3277.0,6363.0,d_1053,Monday,51,12,0,1
2013-12-17,Tuesday,4,12,2013,d_1054,,,0,0,0,21308.0,3130.0,5900.0,d_1054,Tuesday,51,12,0,1
2013-12-18,Wednesday,5,12,2013,d_1055,,,0,0,0,21815.0,3829.0,6048.0,d_1055,Wednesday,51,12,0,1
2013-12-19,Thursday,6,12,2013,d_1056,,,0,0,0,22707.0,3403.0,6301.0,d_1056,Thursday,51,12,0,1
2013-12-20,Friday,7,12,2013,d_1057,,,0,0,0,21926.0,3609.0,6588.0,d_1057,Friday,51,12,0,1
2013-12-21,Saturday,1,12,2013,d_1058,,,0,0,0,27088.0,4507.0,8879.0,d_1058,Saturday,51,12,0,0
2013-12-22,Sunday,2,12,2013,d_1059,,,0,0,0,23377.0,3709.0,7829.0,d_1059,Sunday,51,12,0,0
2013-12-23,Monday,3,12,2013,d_1060,,,0,0,0,24675.0,3552.0,7062.0,d_1060,Monday,52,12,0,1
2013-12-24,Tuesday,4,12,2013,d_1061,,,0,0,0,22944.0,2722.0,5411.0,d_1061,Tuesday,52,12,0,1
2013-12-25,Wednesday,5,12,2013,d_1062,National,,0,0,0,20.0,0.0,0.0,d_1062,Wednesday,52,12,1,0
2013-12-26,Thursday,6,12,2013,d_1063,,,0,0,0,21267.0,3646.0,7814.0,d_1063,Thursday,52,12,0,1
2013-12-27,Friday,7,12,2013,d_1064,,,0,0,0,21485.0,3833.0,7777.0,d_1064,Friday,52,12,0,1
2013-12-28,Saturday,1,12,2013,d_1065,,,0,0,0,23964.0,3645.0,8881.0,d_1065,Saturday,52,12,0,0
2013-12-29,Sunday,2,12,2013,d_1066,,,0,0,0,23246.0,3251.0,7624.0,d_1066,Sunday,52,12,0,0
2013-12-30,Monday,3,12,2013,d_1067,,,0,0,0,22107.0,3327.0,6859.0,d_1067,Monday,1,12,0,1
2013-12-31,Tuesday,4,12,2013,d_1068,,,0,0,0,25746.0,2804.0,6261.0,d_1068,Tuesday,1,12,0,1
2014-01-01,Wednesday,5,1,2014,d_1069,National,,1,1,0,16959.0,2038.0,4848.0,d_1069,Wednesday,1,1,1,0
2014-01-02,Thursday,6,1,2014,d_1070,,,1,0,1,22152.0,3633.0,6868.0,d_1070,Thursday,1,1,0,1
2014-01-03,Friday,7,1,2014,d_1071,,,1,1,1,26981.0,3985.0,7904.0,d_1071,Friday,1,1,0,1
2014-01-04,Saturday,1,1,2014,d_1072,,,1,0,0,30889.0,4329.0,9398.0,d_1072,Saturday,1,1,0,0
2014-01-05,Sunday,2,1,2014,d_1073,,,1,1,1,33305.0,3707.0,8290.0,d_1073,Sunday,1,1,0,0
2014-01-06,Monday,3,1,2014,d_1074,,,1,1,1,23856.0,2922.0,5634.0,d_1074,Monday,2,1,0,1
2014-01-07,Tuesday,4,1,2014,d_1075,Religious,,1,1,0,22468.0,2845.0,5639.0,d_1075,Tuesday,2,1,0,1
2014-01-08,Wednesday,5,1,2014,d_1076,,,1,0,1,23783.0,3073.0,6117.0,d_1076,Wednesday,2,1,0,1
2014-01-09,Thursday,6,1,2014,d_1077,,,1,1,1,24079.0,3165.0,5953.0,d_1077,Thursday,2,1,0,1
2014-01-10,Friday,7,1,2014,d_1078,,,1,0,0,22462.0,3147.0,7157.0,d_1078,Friday,2,1,0,1
2014-01-11,Saturday,1,1,2014,d_1079,,,0,1,1,33828.0,4205.0,9765.0,d_1079,Saturday,2,1,0,0
2014-01-12,Sunday,2,1,2014,d_1080,,,0,1,1,34073.0,3815.0,8970.0,d_1080,Sunday,2,1,0,0
2014-01-13,Monday,3,1,2014,d_1081,,,0,1,0,23707.0,3501.0,6506.0,d_1081,Monday,3,1,0,1
2014-01-14,Tuesday,4,1,2014,d_1082,,,0,0,1,21919.0,2775.0,5529.0,d_1082,Tuesday,3,1,0,1
2014-01-15,Wednesday,5,1,2014,d_1083,,,0,1,1,22549.0,3002.0,6028.0,d_1083,Wednesday,3,1,0,1
2014-01-16,Thursday,6,1,2014,d_1084,,,0,0,0,22212.0,2863.0,6115.0,d_1084,Thursday,3,1,0,1
2014-01-17,Friday,7,1,2014,d_1085,,,0,0,0,24220.0,3787.0,7233.0,d_1085,Friday,3,1,0,1
2014-01-18,Saturday,1,1,2014,d_1086,,,0,0,0,29444.0,4285.0,9504.0,d_1086,Saturday,3,1,0,0
2014-01-19,Sunday,2,1,2014,d_1087,,,0,0,0,27821.0,3635.0,8971.0,d_1087,Sunday,3,1,0,0
2014-01-20,Monday,3,1,2014,d_1088,National,,0,0,0,22041.0,3268.0,7397.0,d_1088,Monday,4,1,1,0
2014-01-21,Tuesday,4,1,2014,d_1089,,,0,0,0,19150.0,2687.0,6017.0,d_1089,Tuesday,4,1,0,1
2014-01-22,Wednesday,5,1,2014,d_1090,,,0,0,0,18956.0,3310.0,5931.0,d_1090,Wednesday,4,1,0,1
2014-01-23,Thursday,6,1,2014,d_1091,,,0,0,0,17900.0,2741.0,5603.0,d_1091,Thursday,4,1,0,1
2014-01-24,Friday,7,1,2014,d_1092,,,0,0,0,21392.0,3008.0,6488.0,d_1092,Friday,4,1,0,1
2014-01-25,Saturday,1,1,2014,d_1093,,,0,0,0,27315.0,3972.0,9242.0,d_1093,Saturday,4,1,0,0
2014-01-26,Sunday,2,1,2014,d_1094,,,0,0,0,27873.0,3798.0,8526.0,d_1094,Sunday,4,1,0,0
